Timestamp (ms), Piezo Value Left, Piezo Value Right, Flex Value Middle, rf Distance left, rf Distance right, Label
2987704,22,49,762,106,93, right
2987908,20,47,761,103,93, middle
2988111,19,46,761,109,93, right
2988313,20,47,761,103,93, middle
2988516,21,48,762,103,93, middle
2988730,20,46,762,103,93, middle
2988933,20,48,761,103,93, middle
2989136,21,49,762,103,93, middle
2989342,22,48,762,107,93, right
2989543,22,48,761,104,93, right
2989744,21,47,760,110,93, right
2989946,20,46,761,106,93, right
2990150,20,47,762,106,93, right
2990351,19,47,762,109,93, right
2990553,22,49,761,104,93, right
2990754,22,50,762,102,93, middle
2990956,22,49,762,101,93, middle
2991158,22,49,761,106,93, right
2991360,21,48,761,111,93, right
2991562,20,47,761,103,93, middle
2991764,19,47,761,106,93, right
2991966,20,50,762,110,93, right
2992168,20,49,762,103,93, middle
2992371,21,51,762,109,93, right
2992576,22,50,762,102,93, middle
2992779,21,47,760,104,93, right
2992984,18,47,761,106,93, right
2993185,20,48,761,103,93, middle
2993387,21,48,762,110,93, right
2993589,21,50,762,103,93, middle
2993791,22,49,762,110,93, right
2993993,21,48,761,110,93, right
2994195,22,49,761,104,93, right
2994396,20,46,761,104,93, right
2994597,20,46,761,114,93, right
2994802,19,48,761,110,93, right
2995004,21,47,762,103,93, middle
2995206,21,48,761,105,93, right
2995408,22,49,761,103,93, middle
2995611,22,47,761,108,93, right
2995813,21,47,761,102,93, middle
2996015,20,46,761,106,93, right
2996217,19,46,760,104,93, right
2996419,20,46,761,104,93, right
2996621,20,48,761,103,93, middle
2996827,22,49,762,110,93, right
2997029,21,48,762,106,93, right
2997233,19,46,761,103,93, middle
2997435,20,46,761,106,93, right
2997636,19,46,762,106,93, right
2997837,19,47,761,103,93, middle
2998039,20,48,762,104,93, right
2998240,21,48,762,104,93, right
2998441,21,49,761,102,93, middle
2998643,22,49,762,109,93, right
2998845,22,48,762,104,93, right
2999047,21,47,761,101,93, middle
2999249,20,46,761,99,93, middle
2999453,19,47,761,104,93, right
2999655,20,47,761,103,93, middle
2999858,22,49,762,103,93, middle
3000061,22,49,762,100,93, middle
3000263,22,48,762,102,93, middle
3000469,19,46,761,102,93, middle
3000671,20,47,761,102,93, middle
3000873,20,48,761,103,93, middle
3001075,21,49,762,105,93, right
3001276,22,49,762,104,93, right
3001477,22,49,762,107,93, right
3001679,22,49,762,104,93, right
3001883,21,47,761,103,93, middle
3002085,19,46,762,104,93, right
3002286,19,46,761,104,93, right
3002487,19,46,762,104,93, right
3002688,20,47,761,105,93, right
3002890,20,48,761,104,93, right
3003091,21,49,762,103,93, middle
3003293,22,49,762,104,93, right
3003495,22,49,762,102,93, middle
3003698,21,48,762,104,93, right
3003900,20,46,761,102,93, middle
3004109,21,48,762,103,93, middle
3004311,22,49,761,106,93, right
3004512,21,49,761,102,93, middle
3004714,21,48,761,103,93, middle
3004916,21,47,761,101,93, middle
3005118,20,46,761,102,93, middle
3005320,19,46,760,107,93, right
3005521,19,46,761,110,93, right
3005723,20,47,761,101,93, middle
3005925,20,48,762,103,93, middle
3006127,22,49,762,104,93, right
3006328,22,49,762,102,93, middle
3006533,21,48,762,102,93, middle
3006735,20,47,761,102,93, middle
3006938,19,46,760,100,93, middle
3007140,19,48,762,102,93, middle
3007343,21,50,762,105,93, right
3007545,22,48,763,111,93, right
3007747,23,51,762,104,93, right
3007952,20,47,760,104,93, right
3008153,19,47,761,107,93, right
3008354,19,46,761,106,93, right
3008555,20,47,761,103,93, middle
3008760,20,48,761,107,93, right
3008961,21,49,762,105,93, right
3009162,22,50,762,104,93, right
3009363,22,49,761,103,93, middle
3009565,22,49,761,104,93, right
3009766,22,49,762,106,93, right
3009968,21,47,761,102,93, middle
3010170,20,46,758,104,93, right
3010372,19,46,762,104,93, right
3010574,19,47,761,104,93, right
3010776,21,48,762,104,93, right
3010978,20,49,762,105,93, right
3011182,22,49,761,104,93, right
3011384,22,48,761,112,93, right
3011590,19,46,762,104,93, right
3011791,19,46,762,102,93, middle
3011993,19,47,762,102,93, middle
3012195,20,48,762,103,93, middle
3012397,21,49,762,102,93, middle
3012599,22,49,762,102,93, middle
3012801,22,48,762,109,93, right
3013003,20,47,761,105,93, right
3013204,20,47,761,102,93, middle
3013406,19,47,760,106,93, right
3013610,19,47,761,107,93, right
3013837,22,49,762,107,93, right
3014038,22,49,762,107,93, right
3014239,21,48,762,104,93, right
3014440,21,48,761,104,93, right
3014641,21,47,761,105,93, right
3014842,20,46,762,105,93, right
3015043,21,46,761,104,93, right
3015244,21,46,761,109,93, right
3015446,20,47,761,106,93, right
3015648,21,48,761,111,93, right
3015853,23,49,762,102,93, middle
3016055,23,48,762,110,93, right
3016257,22,48,761,110,93, right
3016459,21,47,761,103,93, middle
3016661,20,46,761,101,93, middle
3016863,20,46,761,102,93, middle
3017065,19,47,761,104,93, right
3017267,21,48,762,115,93, right
3017472,22,49,762,102,93, middle
3017674,22,48,762,100,93, middle
3017876,20,46,761,102,93, middle
3018078,19,46,761,107,93, right
3018290,23,49,762,102,93, middle
3018492,22,48,761,103,93, middle
3018694,21,48,761,103,93, middle
3018896,20,46,761,105,93, right
3019097,19,46,761,101,93, middle
3019299,19,46,761,107,93, right
3019501,19,47,762,102,93, middle
3019703,20,48,762,104,93, right
3019905,21,49,761,100,93, middle
3020107,22,49,762,102,93, middle
3020309,22,49,762,100,93, middle
3020514,19,46,761,102,93, middle
3020717,19,46,761,106,93, right
3020919,19,47,761,105,93, right
3021124,22,49,762,106,93, right
3021325,22,49,762,102,93, middle
3021527,22,48,761,100,93, middle
3021729,21,48,761,108,93, right
3021931,20,47,762,101,93, middle
3022133,19,46,762,101,93, middle
3022335,19,46,762,100,93, middle
3022537,19,49,761,106,93, right
3022738,20,47,761,102,93, middle
3022943,21,50,762,109,93, right
3023145,22,49,761,102,93, middle
3023347,21,47,761,107,93, right
3023549,20,46,761,101,93, middle
3023751,19,46,761,103,93, middle
3023953,19,46,760,102,93, middle
3024156,20,48,762,106,93, right
3024358,21,49,762,103,93, middle
3024561,22,49,762,108,93, right
3024763,21,48,761,100,93, middle
3024969,19,46,761,105,93, right
3025173,19,47,762,111,93, right
3025375,20,48,762,103,93, middle
3025577,21,49,763,102,93, middle
3025779,21,49,762,102,93, middle
3025981,21,48,762,100,93, middle
3026183,20,47,762,100,93, middle
3026385,20,46,761,101,93, middle
3026587,19,46,762,106,93, right
3026788,19,46,762,100,93, middle
3026990,19,47,761,98,93, middle
3027191,20,48,762,100,93, middle
3027393,21,49,762,103,93, middle
3027598,21,48,762,103,93, middle
3027801,20,47,761,105,93, right
3028003,19,46,761,100,93, middle
3028205,19,46,761,103,93, middle
3028408,19,47,762,103,93, middle
3028614,22,50,762,98,93, middle
3028815,21,49,761,100,93, middle
3029017,21,48,762,100,93, middle
3029219,20,47,761,103,93, middle
3029421,19,46,761,103,93, middle
3029623,18,46,761,103,93, middle
3029828,20,48,762,100,93, middle
3030030,20,49,762,100,93, middle
3030232,21,49,762,100,93, middle
3030434,21,49,762,100,93, middle
3030636,21,48,762,100,93, middle
3030838,19,46,760,103,93, middle
3031040,18,46,761,101,93, middle
3031242,18,46,761,104,93, right
3031444,19,47,761,104,93, right
3031645,20,48,762,111,93, right
3031847,20,49,762,103,93, middle
3032052,21,49,761,107,93, right
3032257,19,46,761,103,93, middle
3032459,19,46,762,101,93, middle
3032661,18,46,761,111,93, right
3032863,19,48,761,103,93, middle
3033065,20,49,761,103,93, middle
3033267,21,49,762,103,93, middle
3033469,21,49,761,103,93, middle
3033671,21,48,761,101,93, middle
3033873,20,47,761,103,93, middle
3034075,19,46,761,103,93, middle
3034277,18,46,761,104,93, right
3034481,20,48,762,104,93, right
3034682,19,48,761,104,93, right
3034884,20,49,762,107,93, right
3035086,21,49,761,104,93, right
3035287,21,49,762,103,93, middle
3035490,20,48,761,101,93, middle
3035692,20,46,762,104,93, right
3035894,18,46,761,101,93, middle
3036100,20,48,761,102,93, middle
3036302,21,48,762,101,93, middle
3036504,21,49,762,101,93, middle
3036709,20,47,761,106,93, right
3036910,19,47,760,104,93, right
3037111,19,46,761,107,93, right
3037313,19,46,762,111,93, right
3037515,19,46,761,107,93, right
3037717,19,47,762,101,93, middle
3037919,20,48,761,101,93, middle
3038121,21,49,762,109,93, right
3038323,21,49,761,104,93, right
3038524,21,48,761,104,93, right
3038725,21,48,761,104,93, right
3038927,20,47,761,103,93, middle
3039132,18,46,761,101,93, middle
3039334,19,47,761,103,93, middle
3039537,20,48,762,103,93, middle
3039743,21,48,761,103,93, middle
3039945,20,47,761,103,93, middle
3040147,19,46,761,101,93, middle
3040349,18,46,761,104,93, right
3040550,19,46,761,103,93, middle
3040752,19,46,761,106,93, right
3040953,19,48,761,101,93, middle
3041155,20,47,761,104,93, right
3041359,21,50,761,104,93, right
3041560,21,48,762,104,93, right
3041761,20,48,762,109,93, right
3041963,21,49,762,110,93, right
3042165,18,45,762,103,93, middle
3042367,19,47,761,109,93, right
3042569,18,46,761,103,93, middle
3042771,18,48,762,103,93, middle
3042985,19,47,761,106,93, right
3043187,18,46,762,103,93, middle
3043390,19,47,762,109,93, right
3043596,21,49,762,109,93, right
3043800,21,48,761,109,93, right
3044012,20,48,762,107,93, right
3044213,21,49,763,103,93, middle
3044415,21,49,761,103,93, middle
3044617,21,48,761,103,93, middle
3044819,20,48,762,104,93, right
3045020,20,47,761,104,93, right
3045221,19,47,761,106,93, right
3045423,18,46,760,101,93, middle
3045625,18,46,761,104,93, right
3045826,18,47,762,104,93, right
3046030,21,49,761,100,93, middle
3046232,21,49,762,102,93, middle
3046434,21,48,762,104,93, right
3046636,21,47,761,102,93, middle
3046839,19,46,760,101,93, middle
3047041,18,46,761,100,93, middle
3047247,20,48,761,104,93, right
3047448,20,48,761,110,93, right
3047650,21,49,762,104,93, right
3047851,22,49,761,104,93, right
3048052,23,49,761,104,93, right
3048253,22,49,762,107,93, right
3048457,20,47,761,101,93, middle
3048659,19,46,762,101,93, middle
3048861,19,47,761,102,93, middle
3049063,20,48,762,104,93, right
3049264,20,48,762,104,93, right
3049465,21,49,762,101,93, middle
3049667,21,49,762,107,93, right
3049869,21,49,762,104,93, right
3050070,22,49,762,107,93, right
3050272,20,48,761,104,93, right
3050474,20,46,761,104,93, right
3050676,19,46,761,104,93, right
3050875,19,46,761,112,93, right
3051081,20,48,762,104,93, right
3051282,21,48,761,101,93, middle
3051484,21,49,762,102,93, middle
3051686,21,49,762,105,93, right
3051887,21,49,762,107,93, right
3052089,20,48,762,102,93, middle
3052291,20,47,762,104,93, right
3052492,19,46,761,101,93, middle
3052694,18,46,761,101,93, middle
3052896,19,46,762,104,93, right
3053100,20,49,762,102,93, middle
3053302,21,49,762,102,93, middle
3053504,21,49,761,104,93, right
3053705,21,48,761,104,93, right
3053907,20,47,761,104,93, right
3054109,19,46,762,103,93, middle
3054312,18,46,761,107,93, right
3054514,19,47,761,101,93, middle
3054716,19,48,762,102,93, middle
3054922,21,49,761,101,93, middle
3055124,21,48,761,103,93, middle
3055326,20,47,761,104,93, right
3055525,20,47,762,101,93, middle
3055727,19,46,761,101,93, middle
3055929,19,46,762,101,93, middle
3056131,18,47,761,101,93, middle
3056333,19,48,761,100,93, middle
3056535,20,49,761,103,93, middle
3056737,21,49,761,106,93, right
3056938,21,49,762,101,93, middle
3057140,21,49,762,101,93, middle
3057342,20,47,761,106,93, right
3057544,19,46,761,104,93, right
3057748,19,45,761,110,93, right
3057950,19,45,762,106,93, right
3058152,20,45,760,107,93, right
3058354,21,46,761,104,93, right
3058556,21,46,761,106,93, right
3058761,20,45,762,102,93, middle
3058963,19,46,761,104,93, right
3059164,18,46,762,104,93, right
3059365,19,46,761,103,93, middle
3059567,19,48,761,107,93, right
3059768,19,48,761,107,93, right
3059969,19,49,762,104,93, right
3060173,21,50,762,107,93, right
3060374,21,50,762,103,93, middle
3060576,21,49,762,110,93, right
3060778,20,48,762,104,93, right
3060979,19,47,760,104,93, right
3061180,19,47,762,101,93, middle
3061382,18,47,761,107,93, right
3061584,19,48,761,109,93, right
3061786,20,49,762,110,93, right
3061988,21,49,762,106,93, right
3062190,21,49,762,103,93, middle
3062399,19,46,761,109,93, right
3062600,19,46,761,107,93, right
3062801,18,46,762,107,93, right
3063002,19,47,761,107,93, right
3063203,19,48,762,109,93, right
3063405,20,49,762,104,93, right
3063606,21,49,762,106,93, right
3063807,21,49,762,103,93, middle
3064009,21,50,761,103,93, middle
3064211,21,50,762,103,93, middle
3064413,20,48,761,104,93, right
3064614,18,49,762,107,93, right
3064818,19,46,761,104,93, right
3065019,19,46,761,106,93, right
3065221,19,48,762,104,93, right
3065423,20,49,762,107,93, right
3065625,21,48,762,104,93, right
3065827,21,48,762,104,93, right
3066029,20,47,761,104,93, right
3066234,18,46,761,104,93, right
3066435,17,44,762,106,93, right
3066636,19,47,762,106,93, right
3066837,19,45,761,107,93, right
3067041,20,47,761,106,93, right
3067242,21,48,761,104,93, right
3067443,20,45,761,103,93, middle
3067645,20,52,762,106,93, right
3067846,20,50,762,107,93, right
3068048,18,49,762,103,93, middle
3068250,19,51,762,103,93, middle
3068452,18,48,761,107,93, right
3068654,19,50,763,106,93, right
3068856,20,49,762,104,93, right
3069057,20,50,762,108,93, right
3069259,21,48,762,107,93, right
3069463,20,48,761,106,93, right
3069665,19,50,761,109,93, right
3069871,19,52,763,106,93, right
3070072,19,49,762,107,93, right
3070273,20,51,762,109,93, right
3070474,19,46,761,104,93, right
3070675,20,44,761,107,93, right
3070876,21,44,761,104,93, right
3071077,21,44,761,107,93, right
3071278,21,45,761,103,93, middle
3071480,20,46,761,104,93, right
3071681,20,47,761,106,93, right
3071880,19,48,762,106,93, right
3072082,19,48,761,106,93, right
3072295,21,49,762,104,93, right
3072496,21,48,762,103,93, middle
3072698,20,51,762,106,93, right
3072900,19,52,762,106,93, right
3073113,21,48,761,106,93, right
3073315,20,50,761,106,93, right
3073517,20,49,762,108,93, right
3073719,19,50,761,109,93, right
3073925,19,49,762,106,93, right
3074129,22,53,762,106,93, right
3074330,22,57,764,108,93, right
3074532,21,58,763,108,93, right
3074744,19,55,762,106,93, right
3074945,20,52,762,104,93, right
3075146,21,51,763,103,93, middle
3075348,21,50,762,103,93, middle
3075550,21,49,761,106,93, right
3075752,20,48,761,106,93, right
3075965,21,48,761,106,93, right
3076166,20,44,761,106,93, right
3076368,21,50,762,104,93, right
3076572,19,44,760,118,93, right
3076774,18,41,760,107,93, right
3076976,18,42,760,104,93, right
3077178,18,41,760,104,93, right
3077380,19,43,761,104,93, right
3077585,20,39,759,105,93, right
3077786,21,39,760,104,93, right
3077987,20,39,760,107,93, right
3078188,20,43,760,104,93, right
3078389,20,50,761,107,93, right
3078590,19,55,763,103,93, middle
3078795,18,52,762,104,93, right
3078996,18,46,761,102,93, middle
3079198,20,46,762,107,93, right
3079400,20,44,761,102,93, middle
3079602,21,48,762,107,93, right
3079804,20,44,761,107,93, right
3080006,20,46,761,118,93, right
3080208,18,43,760,102,93, middle
3080410,18,44,761,108,93, right
3080612,18,47,762,102,93, middle
3080814,18,47,762,104,93, right
3081016,20,48,761,104,93, right
3081224,19,44,761,102,93, middle
3081426,18,41,760,104,93, right
3081627,18,41,760,104,93, right
3081828,18,40,760,104,93, right
3082029,19,44,761,107,93, right
3082230,18,45,761,104,93, right
3082431,19,49,761,105,93, right
3082632,20,52,763,106,93, right
3082833,20,57,763,104,93, right
3083034,21,59,763,106,93, right
3083236,21,59,764,103,93, middle
3083441,20,54,762,104,93, right
3083642,19,51,761,106,93, right
3083844,18,50,761,104,93, right
3084045,18,50,762,110,93, right
3084247,18,51,762,107,93, right
3084449,19,58,763,106,93, right
3084651,20,56,763,106,93, right
3084864,18,53,762,106,93, right
3085070,20,56,763,108,93, right
3085271,20,52,762,103,93, middle
3085473,21,54,763,106,93, right
3085674,21,51,762,106,93, right
3085878,19,49,761,106,93, right
3086091,21,56,763,106,93, right
3086304,18,52,762,102,93, middle
3086506,19,51,762,106,93, right
3086707,18,40,760,106,93, right
3086908,20,39,760,102,93, middle
3087110,21,38,760,103,93, middle
3087312,20,38,759,104,93, right
3087513,20,38,760,103,93, middle
3087715,19,38,760,98,93, middle
3087916,18,41,761,103,93, middle
3088118,18,41,761,103,93, middle
3088323,19,43,761,109,93, right
3088525,20,44,761,104,93, right
3088730,20,44,761,104,93, right
3088931,20,45,761,104,93, right
3089132,19,43,762,101,93, middle
3089334,19,48,761,109,93, right
3089536,18,49,762,106,93, right
3089737,17,46,761,103,93, middle
3089939,18,42,761,104,93, right
3090140,19,40,762,102,93, middle
3090342,21,45,761,104,93, right
3090546,20,44,762,104,93, right
3090748,20,45,762,112,93, right
3090950,19,43,761,109,93, right
3091152,18,42,761,104,93, right
3091353,17,42,761,101,93, middle
3091555,18,44,762,102,93, middle
3091923,21,47,761,111,93, right
3092125,20,46,761,106,93, right
3092326,19,45,761,101,93, middle
3092528,18,45,761,101,93, middle
3092730,17,44,761,103,93, middle
3092932,18,45,761,104,93, right
3093136,19,47,761,101,93, middle
3093338,20,48,761,106,93, right
3093539,21,48,761,101,93, middle
3093741,21,46,761,101,93, middle
3093943,20,47,762,104,93, right
3094144,19,46,761,106,93, right
3094346,18,46,761,104,93, right
3094547,17,43,761,106,93, right
3094749,18,45,761,104,93, right
3094951,19,46,761,106,93, right
3095153,19,47,761,109,93, right
3095358,20,50,762,103,93, middle
3095561,20,49,762,104,93, right
3095766,18,46,760,103,93, middle
3095968,18,45,761,106,93, right
3096169,18,46,761,103,93, middle
3096371,19,48,762,100,93, middle
3096573,20,48,761,101,93, middle
3096775,21,48,761,100,93, middle
3096977,20,46,761,103,93, middle
3097179,19,45,760,103,93, middle
3097381,19,44,761,106,93, right
3097582,18,44,761,103,93, middle
3097787,19,46,762,103,93, middle
3097989,20,48,762,106,93, right
3098191,20,48,761,103,93, middle
3098393,21,48,761,100,93, middle
3098595,20,47,761,102,93, middle
3098797,19,45,762,101,93, middle
3098999,18,45,761,103,93, middle
3099202,18,46,761,101,93, middle
3099404,19,47,762,106,93, right
3099609,21,48,761,101,93, middle
3099811,21,48,761,103,93, middle
3100016,18,45,761,106,93, right
3100217,17,45,762,103,93, middle
3100419,18,46,761,105,93, right
3100620,18,46,761,109,93, right
3100822,19,47,761,103,93, middle
3101024,20,48,762,103,93, middle
3101226,20,49,762,102,93, middle
3101428,21,48,761,102,93, middle
3101630,20,47,761,103,93, middle
3101832,19,46,761,102,93, middle
3102034,18,45,760,102,93, middle
3102236,18,46,760,99,93, middle
3102440,20,48,762,106,93, right
3102642,21,49,762,104,93, right
3102844,21,48,762,105,93, right
3103046,21,48,761,105,93, right
3103251,19,45,761,102,93, middle
3103453,18,46,761,102,93, middle
3103655,18,46,761,102,93, middle
3103857,19,48,761,102,93, middle
3104059,21,48,762,108,93, right
3104260,21,49,762,102,93, middle
3104462,21,48,762,107,93, right
3104666,19,46,762,102,93, middle
3104868,18,46,761,102,93, middle
3105070,18,46,761,107,93, right
3105272,18,46,761,100,93, middle
3105474,19,48,762,108,93, right
3105676,20,49,761,104,93, right
3105878,21,50,762,101,93, middle
3106080,21,48,762,99,93, middle
3106281,21,46,761,99,93, middle
3106482,19,47,761,99,93, middle
3106683,19,46,761,99,93, middle
3106884,19,43,761,102,93, middle
3107093,20,46,760,98,93, middle
3107294,21,46,760,99,93, middle
3107495,20,45,761,102,93, middle
3107697,20,46,761,102,93, middle
3107899,20,45,761,101,93, middle
3108101,19,44,762,102,93, middle
3108303,17,43,761,100,93, middle
3108505,18,45,761,100,93, middle
3108707,18,44,761,99,93, middle
3108908,19,48,762,104,93, right
3109109,20,48,761,104,93, right
3109313,21,51,761,102,93, middle
3109515,20,50,761,101,93, middle
3109717,19,48,762,100,93, middle
3109919,18,47,761,97,93, middle
3110120,17,47,762,105,93, right
3110322,18,47,762,99,93, middle
3110523,18,48,761,99,93, middle
3110728,21,50,762,100,93, middle
3110930,21,50,762,100,93, middle
3111132,21,49,762,103,93, middle
3111334,19,48,760,99,93, middle
3111535,19,47,761,99,93, middle
3111739,18,47,761,103,93, middle
3111941,18,48,762,104,93, right
3112142,18,48,762,105,93, right
3112343,19,49,763,101,93, middle
3112545,20,49,762,102,93, middle
3112747,21,49,762,102,93, middle
3112961,19,48,761,101,93, middle
3113163,20,49,762,102,93, middle
3113365,21,49,762,108,93, right
3113567,21,49,761,102,93, middle
3113769,20,48,761,102,93, middle
3113974,18,46,761,102,93, middle
3114177,20,47,761,102,93, middle
3114383,25,49,762,104,93, right
3114584,23,49,761,102,93, middle
3114786,20,48,761,102,93, middle
3114988,20,47,761,111,93, right
3115190,18,46,761,104,93, right
3115391,18,46,761,104,93, right
3115592,17,46,760,100,93, middle
3115794,18,47,761,104,93, right
3115995,19,47,762,103,93, middle
3116197,20,48,761,101,93, middle
3116402,21,49,761,105,93, right
3116604,20,47,761,101,93, middle
3116806,20,46,762,103,93, middle
3117008,18,46,761,103,93, middle
3117210,18,46,761,105,93, right
3117412,18,47,760,105,93, right
3117614,19,48,762,109,93, right
3117816,20,49,761,102,93, middle
3118019,21,48,761,101,93, middle
3118225,19,46,761,100,93, middle
3118427,19,46,761,106,93, right
3118631,19,47,762,103,93, middle
3118833,20,48,762,102,93, middle
3119035,21,49,761,111,93, right
3119237,21,48,762,102,93, middle
3119439,21,45,760,102,93, middle
3119641,20,46,761,100,93, middle
3119843,19,45,761,100,93, middle
3120045,18,44,761,100,93, middle
3120247,19,45,761,103,93, middle
3120449,20,47,762,102,93, middle
3120651,20,47,761,100,93, middle
3120856,22,48,761,102,93, middle
3121058,21,46,761,102,93, middle
3121260,19,44,761,100,93, middle
3121462,19,44,762,103,93, middle
3121665,19,45,762,100,93, middle
3121871,21,49,762,103,93, middle
3122073,21,50,762,104,93, right
3122274,21,49,762,102,93, middle
3122476,20,48,762,102,93, middle
3122678,19,47,761,102,93, middle
3122880,18,46,761,100,93, middle
3123082,18,47,762,100,93, middle
3123287,21,49,762,100,93, middle
3123489,22,49,761,102,93, middle
3123691,22,49,762,103,93, middle
3123893,21,47,761,103,93, middle
3124107,22,49,762,102,93, middle
3124309,22,49,762,100,93, middle
3124511,21,48,761,102,93, middle
3124713,21,47,761,99,93, middle
3124914,20,46,761,102,93, middle
3125117,19,45,761,102,93, middle
3125320,19,46,761,100,93, middle
3125529,21,48,761,102,93, middle
3125731,21,47,762,106,93, right
3125932,20,46,761,102,93, middle
3126134,19,46,761,102,93, middle
3126336,18,45,761,103,93, middle
3126538,18,47,761,104,93, right
3126739,20,47,762,101,93, middle
3126941,21,48,762,105,93, right
3127142,21,49,762,100,93, middle
3127344,21,48,762,101,93, middle
3127546,20,48,761,102,93, middle
3127748,21,47,761,102,93, middle
3127953,18,45,761,105,93, right
3128155,19,46,761,119,93, right
3128357,20,47,762,108,93, right
3128559,22,48,762,105,93, right
3128761,23,49,761,102,93, middle
3128964,24,48,762,103,93, middle
3129167,22,46,761,108,93, right
3129373,21,46,761,102,93, middle
3129575,22,47,761,106,93, right
3129776,23,48,762,103,93, middle
3129978,24,48,761,97,93, middle
3130182,24,48,761,97,93, middle
3130395,23,48,762,109,93, right
3130597,24,48,761,103,93, middle
3130799,25,48,762,103,93, middle
3131001,25,48,761,106,93, right
3131202,24,48,761,103,93, middle
3131404,23,46,760,106,93, right
3131606,22,46,761,103,93, middle
3131808,22,46,760,106,93, right
3132010,22,46,761,100,93, middle
3132212,24,48,761,101,93, middle
3132414,25,49,762,103,93, middle
3132619,25,48,761,106,93, right
3132821,24,47,762,104,93, right
3133026,22,46,761,103,93, middle
3133228,23,46,761,106,93, right
3133429,23,47,761,104,93, right
3133630,23,47,761,104,93, right
3133831,24,48,762,103,93, middle
3134033,25,49,762,103,93, middle
3134235,25,49,761,103,93, middle
3134437,25,48,761,104,93, right
3134638,25,48,762,104,93, right
3134842,23,46,761,104,93, right
3135055,27,49,762,106,93, right
3135257,26,48,761,103,93, middle
3135459,25,47,762,100,93, middle
3135661,23,46,762,103,93, middle
3135864,22,46,761,103,93, middle
3136066,23,46,761,103,93, middle
3136268,24,48,761,104,93, right
3136470,24,49,762,104,93, right
3136672,25,49,762,103,93, middle
3136878,23,46,762,101,93, middle
3137080,21,46,761,101,93, middle
3137285,22,47,762,103,93, middle
3137487,23,48,762,119,93, right
3137689,24,49,761,104,93, right
3137890,24,49,763,101,93, middle
3138092,24,48,761,101,93, middle
3138306,23,48,761,103,93, middle
3138508,23,49,761,104,93, right
3138709,23,49,762,104,93, right
3138910,23,49,761,103,93, middle
3139112,24,48,761,103,93, middle
3139314,23,47,761,103,93, middle
3139519,21,46,761,103,93, middle
3139721,21,46,761,104,93, right
3139923,22,47,761,104,93, right
3140136,22,46,760,109,93, right
3140338,21,45,761,103,93, middle
3140544,22,48,762,109,93, right
3140745,22,48,761,107,93, right
3140946,22,48,762,103,93, middle
3141148,23,49,761,103,93, middle
3141350,23,48,761,100,93, middle
3141552,23,47,761,101,93, middle
3141754,21,46,761,103,93, middle
3141959,20,46,760,103,93, middle
3142161,21,46,761,101,93, middle
3142363,22,48,762,101,93, middle
3142565,24,49,762,103,93, middle
3142767,24,50,761,101,93, middle
3142969,24,48,761,106,93, right
3143171,23,46,762,107,93, right
3143373,23,46,762,101,93, middle
3143575,21,45,761,104,93, right
3143777,20,45,760,103,93, middle
3143980,21,47,761,104,93, right
3144188,23,48,761,106,93, right
3144389,22,48,761,107,93, right
3144590,22,47,761,103,93, middle
3144792,21,46,761,103,93, middle
3144994,20,46,761,103,93, middle
3145196,20,45,760,109,93, right
3145398,19,46,761,104,93, right
3145599,19,47,761,106,93, right
3145800,20,47,761,109,93, right
3146002,21,48,761,103,93, middle
3146204,22,49,762,106,93, right
3146406,22,48,761,104,93, right
3146610,20,47,762,106,93, right
3146812,21,46,761,103,93, middle
3147015,20,46,761,103,93, middle
3147217,20,46,762,103,93, middle
3147431,20,46,761,106,93, right
3147633,19,46,761,107,93, right
3147835,18,45,760,110,93, right
3148041,21,48,762,106,93, right
3148242,21,48,762,106,93, right
3148443,21,49,762,107,93, right
3148644,21,49,762,107,93, right
3148859,19,48,761,107,93, right
3149072,18,46,760,107,93, right
3149284,21,48,761,105,93, right
3149485,21,48,762,103,93, middle
3149687,20,47,762,107,93, right
3149889,19,46,761,107,93, right
3150102,20,49,762,107,93, right
3150315,18,46,761,104,93, right
3150516,19,47,761,103,93, middle
3150719,20,48,762,106,93, right
3150921,20,49,761,103,93, middle
3151124,21,48,761,106,93, right
3151328,19,46,762,106,93, right
3151530,18,46,760,106,93, right
3151747,19,46,761,106,93, right
3151948,19,46,761,106,93, right
3152149,19,46,761,104,93, right
3152350,18,45,761,111,93, right
3152552,19,46,761,103,93, middle
3152754,20,46,761,103,93, middle
3152956,21,48,761,104,93, right
3153157,21,48,762,106,93, right
3153358,22,49,762,106,93, right
3153573,19,46,761,106,93, right
3153775,21,47,761,106,93, right
3153988,19,46,760,104,93, right
3154189,20,45,760,106,93, right
3154391,20,46,761,109,93, right
3154593,20,47,761,106,93, right
3154795,22,48,762,109,93, right
3154997,22,49,762,109,93, right
3155199,23,49,762,109,93, right
3155412,20,47,762,106,93, right
3155617,23,49,761,106,93, right
3155818,23,48,761,109,93, right
3156022,21,47,760,109,93, right
3156234,22,48,762,103,93, middle
3156436,23,49,763,109,93, right
3156638,22,48,761,108,93, right
3156840,22,47,761,108,93, right
3157053,22,48,761,108,93, right
3157266,19,45,761,109,93, right
3157468,19,46,761,105,93, right
3157669,20,47,761,108,93, right
3157871,21,48,762,108,93, right
3158084,18,45,761,108,93, right
3158286,19,46,761,108,93, right
3158491,21,48,761,102,93, middle
3158694,21,49,761,106,93, right
3158896,22,48,761,103,93, middle
3159099,21,46,761,105,93, right
