Timestamp (ms), Piezo Value Left, Piezo Value Right, Flex Value Middle, rf Distance left, rf Distance right, Label
117633, 23, 59, 752, 48.00, 92.00, left
117840, 23, 59, 752, 48.00, 92.00, left
118047, 23, 58, 751, 48.00, 92.00, left
118254, 23, 59, 752, 48.00, 92.00, left
118461, 23, 59, 752, 48.00, 92.00, left
118668, 23, 59, 753, 48.00, 92.00, left
118875, 23, 59, 752, 48.00, 92.00, left
119082, 23, 59, 752, 48.00, 92.00, left
119291, 23, 59, 752, 48.00, 92.00, left
119498, 23, 59, 751, 48.00, 92.00, left
119705, 24, 58, 752, 48.00, 92.00, left
119912, 23, 59, 752, 48.00, 92.00, left
120119, 23, 59, 751, 48.00, 92.00, left
120326, 23, 58, 752, 48.00, 92.00, left
120533, 22, 59, 752, 48.00, 92.00, left
120740, 23, 59, 751, 48.00, 92.00, left
120947, 23, 58, 752, 48.00, 92.00, left
121154, 23, 59, 752, 48.00, 92.00, left
121361, 23, 59, 752, 48.00, 92.00, left
121568, 23, 59, 752, 48.00, 92.00, left
121775, 23, 59, 752, 48.00, 92.00, left
121984, 24, 58, 751, 48.00, 92.00, left
122191, 23, 59, 752, 48.00, 92.00, left
122398, 23, 59, 752, 48.00, 92.00, left
122605, 24, 58, 751, 48.00, 92.00, left
122812, 23, 59, 753, 48.00, 92.00, left
123019, 23, 59, 752, 48.00, 92.00, left
123226, 23, 58, 752, 48.00, 92.00, left
123433, 22, 59, 752, 48.00, 92.00, left
123640, 23, 59, 752, 48.00, 92.00, left
123847, 23, 58, 753, 48.00, 92.00, left
124054, 23, 59, 752, 48.00, 92.00, left
124261, 23, 59, 751, 48.00, 92.00, left
124470, 23, 59, 752, 48.00, 92.00, left
124677, 23, 59, 752, 48.00, 92.00, left
124884, 23, 58, 752, 48.00, 92.00, left
125091, 23, 59, 752, 48.00, 92.00, left
125298, 23, 59, 753, 48.00, 92.00, left
125505, 23, 58, 752, 48.00, 92.00, left
125712, 22, 59, 752, 48.00, 92.00, left
125919, 23, 59, 752, 48.00, 92.00, left
126126, 23, 58, 752, 48.00, 92.00, left
126333, 24, 59, 752, 48.00, 92.00, left
126540, 25, 58, 752, 48.00, 92.00, left
126747, 22, 58, 752, 48.00, 92.00, left
126954, 23, 58, 752, 48.00, 92.00, left
127163, 23, 58, 752, 48.00, 92.00, left
127370, 21, 59, 752, 48.00, 92.00, left
127577, 23, 59, 752, 48.00, 92.00, left
127784, 22, 58, 752, 48.00, 92.00, left
127991, 23, 59, 752, 48.00, 92.00, left
128198, 23, 59, 752, 48.00, 92.00, left
128405, 22, 58, 752, 48.00, 92.00, left
128612, 23, 59, 752, 48.00, 92.00, left
128819, 23, 59, 752, 48.00, 92.00, left
129026, 23, 58, 752, 48.00, 92.00, left
129233, 23, 59, 753, 48.00, 92.00, left
129440, 23, 59, 752, 48.00, 92.00, left
129649, 22, 59, 753, 48.00, 92.00, left
129856, 23, 59, 752, 48.00, 92.00, left
130063, 23, 58, 752, 48.00, 92.00, left
130270, 22, 59, 752, 48.00, 92.00, left
130477, 23, 59, 752, 48.00, 92.00, left
130684, 23, 58, 752, 48.00, 92.00, left
130891, 23, 59, 752, 48.00, 92.00, left
131098, 23, 59, 752, 48.00, 92.00, left
131305, 23, 58, 752, 48.00, 92.00, left
131512, 23, 59, 752, 48.00, 92.00, left
131719, 23, 59, 752, 48.00, 92.00, left
131926, 22, 58, 752, 48.00, 92.00, left
132133, 23, 59, 752, 48.00, 92.00, left
132342, 23, 58, 752, 48.00, 92.00, left
132549, 23, 59, 752, 48.00, 92.00, left
132756, 23, 59, 753, 48.00, 92.00, left
132963, 23, 58, 752, 48.00, 92.00, left
133170, 22, 59, 752, 48.00, 92.00, left
133377, 23, 59, 752, 48.00, 92.00, left
133584, 23, 58, 752, 48.00, 92.00, left
133791, 23, 59, 752, 48.00, 92.00, left
133998, 23, 59, 752, 48.00, 92.00, left
134205, 22, 58, 752, 48.00, 92.00, left
134412, 23, 59, 752, 48.00, 92.00, left
134619, 23, 59, 751, 48.00, 92.00, left
134829, 22, 59, 752, 48.00, 92.00, left
135036, 23, 59, 752, 48.00, 92.00, left
135243, 23, 58, 752, 48.00, 92.00, left
135450, 22, 59, 752, 48.00, 92.00, left
135657, 23, 59, 752, 48.00, 92.00, left
135864, 23, 58, 752, 48.00, 92.00, left
136071, 23, 59, 752, 48.00, 92.00, left
136278, 23, 59, 752, 48.00, 92.00, left
136485, 23, 58, 752, 48.00, 92.00, left
136692, 22, 59, 752, 48.00, 92.00, left
136899, 23, 58, 752, 48.00, 92.00, left
137106, 22, 58, 752, 48.00, 92.00, left
137313, 23, 59, 752, 48.00, 92.00, left
137522, 22, 58, 752, 48.00, 92.00, left
137729, 23, 59, 752, 48.00, 92.00, left
137936, 23, 59, 752, 48.00, 92.00, left
138143, 22, 58, 752, 48.00, 92.00, left
138350, 23, 59, 752, 48.00, 92.00, left
138557, 23, 59, 752, 48.00, 92.00, left
138764, 22, 58, 752, 48.00, 92.00, left
138971, 22, 59, 752, 48.00, 92.00, left
139178, 23, 59, 753, 48.00, 92.00, left
139385, 22, 58, 752, 48.00, 92.00, left
139592, 22, 59, 752, 48.00, 92.00, left
139799, 22, 58, 752, 48.00, 92.00, left
140008, 21, 59, 753, 48.00, 92.00, left
140215, 23, 59, 751, 48.00, 92.00, left
140422, 23, 58, 752, 48.00, 92.00, left
140629, 22, 59, 752, 48.00, 92.00, left
140836, 23, 59, 752, 48.00, 92.00, left
141043, 23, 58, 752, 48.00, 92.00, left
141250, 23, 59, 752, 48.00, 92.00, left
141457, 22, 58, 753, 48.00, 92.00, left
141664, 22, 58, 752, 48.00, 92.00, left
141871, 22, 59, 752, 48.00, 92.00, left
142078, 22, 58, 752, 48.00, 92.00, left
142285, 21, 59, 752, 48.00, 92.00, left
142492, 22, 59, 752, 48.00, 92.00, left
142702, 22, 58, 752, 48.00, 92.00, left
142909, 21, 59, 752, 48.00, 92.00, left
143116, 22, 59, 752, 48.00, 92.00, left
143323, 22, 58, 752, 48.00, 92.00, left
143530, 22, 59, 752, 48.00, 92.00, left
143737, 23, 58, 752, 48.00, 92.00, left
143944, 22, 58, 752, 48.00, 92.00, left
144151, 22, 59, 753, 48.00, 92.00, left
144358, 22, 58, 752, 48.00, 92.00, left
144565, 22, 59, 752, 48.00, 92.00, left
144772, 22, 59, 753, 48.00, 92.00, left
144979, 22, 58, 751, 48.00, 92.00, left
145188, 22, 59, 753, 48.00, 92.00, left
145395, 22, 59, 751, 48.00, 92.00, left
145602, 23, 58, 752, 48.00, 92.00, left
145809, 22, 59, 752, 48.00, 92.00, left
146016, 22, 58, 752, 48.00, 92.00, left
146223, 22, 59, 751, 48.00, 92.00, left
146430, 22, 59, 752, 48.00, 92.00, left
146637, 22, 58, 752, 48.00, 92.00, left
146844, 22, 59, 752, 48.00, 92.00, left
147051, 22, 59, 752, 48.00, 92.00, left
147258, 22, 58, 752, 48.00, 92.00, left
147465, 21, 59, 753, 48.00, 92.00, left
147672, 22, 59, 752, 48.00, 92.00, left
147881, 22, 58, 752, 48.00, 92.00, left
148088, 22, 59, 752, 48.00, 92.00, left
148295, 23, 58, 752, 48.00, 92.00, left
148502, 22, 59, 752, 48.00, 92.00, left
148709, 23, 59, 752, 48.00, 92.00, left
148916, 23, 58, 752, 48.00, 92.00, left
149123, 22, 59, 752, 48.00, 92.00, left
149330, 22, 59, 752, 48.00, 92.00, left
149537, 22, 58, 752, 48.00, 92.00, left
149744, 21, 59, 752, 48.00, 92.00, left
149951, 22, 58, 752, 48.00, 92.00, left
150158, 22, 58, 752, 48.00, 92.00, left
150367, 22, 59, 752, 48.00, 92.00, left
150574, 22, 58, 753, 48.00, 92.00, left
150781, 22, 59, 752, 48.00, 92.00, left
150988, 22, 59, 752, 48.00, 92.00, left
151195, 21, 58, 752, 48.00, 92.00, left
151402, 22, 59, 752, 48.00, 92.00, left
151609, 22, 59, 752, 48.00, 92.00, left
151816, 22, 58, 752, 48.00, 92.00, left
152023, 22, 59, 752, 48.00, 92.00, left
152230, 22, 59, 752, 48.00, 92.00, left
152437, 22, 58, 752, 48.00, 92.00, left
152644, 22, 59, 752, 48.00, 92.00, left
152851, 23, 58, 752, 48.00, 92.00, left
153060, 22, 59, 752, 48.00, 92.00, left
153267, 23, 59, 752, 48.00, 92.00, left
153474, 22, 58, 752, 48.00, 92.00, left
153681, 21, 59, 752, 48.00, 92.00, left
153888, 22, 59, 752, 48.00, 92.00, left
154095, 22, 58, 752, 48.00, 92.00, left
154302, 22, 59, 753, 48.00, 92.00, left
154509, 22, 58, 752, 48.00, 92.00, left
154716, 22, 58, 752, 48.00, 92.00, left
154923, 22, 59, 752, 48.00, 92.00, left
155130, 23, 58, 752, 48.00, 92.00, left
155337, 21, 59, 752, 48.00, 92.00, left
155546, 22, 59, 753, 48.00, 92.00, left
155753, 22, 58, 752, 48.00, 92.00, left
155960, 21, 59, 752, 48.00, 92.00, left
156167, 22, 58, 752, 48.00, 92.00, left
156374, 22, 58, 752, 48.00, 92.00, left
156581, 22, 59, 752, 48.00, 92.00, left
156788, 22, 58, 752, 48.00, 92.00, left
156995, 22, 58, 751, 48.00, 92.00, left
157329, 22, 58, 752, 48.00, 92.00, left
157536, 22, 58, 752, 48.00, 92.00, left
157743, 22, 59, 752, 48.00, 92.00, left
157950, 22, 58, 752, 48.00, 92.00, left
158157, 21, 59, 752, 48.00, 92.00, left
158366, 23, 58, 752, 48.00, 92.00, left
158573, 22, 58, 751, 48.00, 92.00, left
158780, 22, 59, 751, 48.00, 92.00, left
158987, 22, 58, 752, 48.00, 92.00, left
159194, 22, 58, 752, 48.00, 92.00, left
159401, 22, 59, 751, 48.00, 92.00, left
159608, 23, 58, 752, 48.00, 92.00, left
159815, 22, 59, 752, 48.00, 92.00, left
160022, 23, 59, 752, 48.00, 92.00, left
160229, 23, 58, 752, 48.00, 92.00, left
160436, 22, 59, 752, 48.00, 92.00, left
160643, 22, 59, 752, 48.00, 92.00, left
160852, 22, 58, 752, 48.00, 92.00, left
161059, 22, 59, 752, 48.00, 92.00, left
161266, 22, 58, 752, 48.00, 92.00, left
161473, 21, 58, 752, 48.00, 92.00, left
161680, 22, 59, 752, 48.00, 92.00, left
161887, 22, 58, 751, 48.00, 92.00, left
162094, 22, 58, 752, 48.00, 92.00, left
162301, 22, 59, 752, 48.00, 92.00, left
162508, 22, 58, 752, 48.00, 92.00, left
162715, 22, 59, 752, 48.00, 92.00, left
162922, 22, 59, 752, 48.00, 92.00, left
163129, 22, 58, 752, 48.00, 92.00, left
163336, 22, 59, 752, 48.00, 92.00, left
163545, 23, 58, 752, 48.00, 92.00, left
163752, 22, 58, 752, 48.00, 92.00, left
163959, 22, 59, 752, 48.00, 92.00, left
164166, 23, 58, 752, 48.00, 92.00, left
164373, 22, 59, 752, 48.00, 92.00, left
164580, 22, 59, 751, 48.00, 92.00, left
164787, 22, 58, 752, 48.00, 92.00, left
164994, 22, 59, 752, 48.00, 92.00, left
165201, 22, 59, 752, 48.00, 92.00, left
165408, 22, 58, 752, 48.00, 92.00, left
165615, 21, 59, 752, 48.00, 92.00, left
165822, 22, 59, 752, 48.00, 92.00, left
166040, 22, 59, 752, 48.00, 92.00, left
166249, 22, 58, 751, 48.00, 92.00, left
166458, 22, 59, 752, 48.00, 92.00, left
166667, 22, 58, 752, 48.00, 92.00, left
166876, 22, 59, 752, 48.00, 92.00, left
167085, 22, 58, 751, 48.00, 92.00, left
167294, 22, 59, 752, 48.00, 92.00, left
167503, 22, 58, 752, 48.00, 92.00, left
167712, 22, 59, 752, 48.00, 92.00, left
167921, 22, 59, 751, 48.00, 92.00, left
168130, 22, 58, 752, 48.00, 92.00, left
168339, 22, 59, 752, 48.00, 92.00, left
168548, 23, 58, 752, 48.00, 92.00, left
168755, 22, 59, 752, 48.00, 92.00, left
168964, 23, 58, 752, 48.00, 92.00, left
169173, 22, 59, 753, 48.00, 92.00, left
169382, 22, 59, 752, 48.00, 92.00, left
169591, 22, 58, 751, 48.00, 92.00, left
169800, 22, 59, 752, 48.00, 92.00, left
170009, 22, 58, 752, 48.00, 92.00, left
170218, 22, 59, 752, 48.00, 92.00, left
170427, 23, 58, 752, 48.00, 92.00, left
170636, 22, 59, 753, 48.00, 92.00, left
170845, 22, 58, 752, 48.00, 92.00, left
171054, 22, 59, 752, 48.00, 92.00, left
171265, 22, 58, 752, 48.00, 92.00, left
171474, 22, 59, 752, 48.00, 92.00, left
171683, 22, 58, 752, 48.00, 92.00, left
171892, 22, 59, 752, 48.00, 92.00, left
172101, 22, 58, 752, 48.00, 92.00, left
172310, 22, 58, 752, 48.00, 92.00, left
172519, 22, 59, 753, 48.00, 92.00, left
172728, 23, 58, 752, 48.00, 92.00, left
172937, 23, 59, 752, 48.00, 92.00, left
173146, 22, 58, 753, 48.00, 92.00, left
173355, 22, 59, 752, 48.00, 92.00, left
173564, 22, 58, 752, 48.00, 92.00, left
173775, 22, 59, 752, 48.00, 92.00, left
173984, 23, 58, 752, 48.00, 92.00, left
174193, 22, 59, 752, 48.00, 92.00, left
174402, 22, 58, 752, 48.00, 92.00, left
174611, 22, 59, 752, 48.00, 92.00, left
174820, 23, 59, 752, 48.00, 92.00, left
175029, 22, 58, 752, 48.00, 92.00, left
175238, 22, 59, 752, 48.00, 92.00, left
175447, 22, 58, 752, 48.00, 92.00, left
175656, 22, 59, 752, 48.00, 92.00, left
175865, 23, 58, 752, 48.00, 92.00, left
176074, 22, 59, 752, 48.00, 92.00, left
176283, 23, 58, 752, 48.00, 92.00, left
176494, 22, 59, 753, 48.00, 92.00, left
176703, 23, 58, 751, 48.00, 92.00, left
176912, 23, 59, 752, 48.00, 92.00, left
177121, 23, 58, 752, 48.00, 92.00, left
177330, 22, 59, 752, 48.00, 92.00, left
177539, 23, 59, 752, 48.00, 92.00, left
177748, 22, 58, 752, 48.00, 92.00, left
177957, 22, 59, 752, 48.00, 92.00, left
178166, 22, 58, 752, 48.00, 92.00, left
178375, 23, 59, 752, 48.00, 92.00, left
178584, 23, 58, 752, 48.00, 92.00, left
178793, 22, 59, 752, 48.00, 92.00, left
179004, 22, 58, 752, 48.00, 92.00, left
179213, 21, 59, 753, 48.00, 92.00, left
179422, 23, 58, 752, 48.00, 92.00, left
179631, 22, 59, 752, 48.00, 92.00, left
179840, 22, 58, 752, 48.00, 92.00, left
180049, 22, 59, 752, 48.00, 92.00, left
180258, 22, 59, 752, 48.00, 92.00, left
180467, 23, 58, 752, 48.00, 92.00, left
180676, 22, 59, 752, 48.00, 92.00, left
180885, 22, 58, 751, 48.00, 92.00, left
181094, 22, 58, 752, 48.00, 92.00, left
181303, 23, 58, 752, 48.00, 92.00, left
181512, 21, 59, 752, 48.00, 92.00, left
181723, 23, 58, 752, 48.00, 92.00, left
181932, 22, 59, 753, 48.00, 92.00, left
182141, 22, 58, 752, 48.00, 92.00, left
182350, 21, 58, 752, 48.00, 92.00, left
182559, 22, 59, 752, 48.00, 92.00, left
182768, 22, 58, 752, 48.00, 92.00, left
182977, 22, 58, 752, 48.00, 92.00, left
183186, 23, 58, 751, 48.00, 92.00, left
183395, 21, 59, 752, 48.00, 92.00, left
183604, 23, 58, 752, 48.00, 92.00, left
183813, 22, 59, 752, 48.00, 92.00, left
184022, 22, 58, 752, 48.00, 92.00, left
184233, 22, 59, 752, 48.00, 92.00, left
184442, 22, 58, 752, 48.00, 92.00, left
184651, 22, 58, 752, 48.00, 92.00, left
184860, 23, 58, 752, 48.00, 92.00, left
185069, 22, 58, 752, 48.00, 92.00, left
185278, 23, 58, 752, 48.00, 92.00, left
185487, 22, 58, 752, 48.00, 92.00, left
185696, 22, 59, 752, 48.00, 92.00, left
185905, 22, 58, 752, 48.00, 92.00, left
186114, 22, 59, 752, 48.00, 92.00, left
186323, 22, 58, 752, 48.00, 92.00, left
186532, 22, 58, 753, 48.00, 92.00, left
186741, 23, 58, 752, 48.00, 92.00, left
186952, 22, 58, 752, 48.00, 92.00, left
187161, 22, 58, 752, 48.00, 92.00, left
187370, 22, 59, 752, 48.00, 92.00, left
187579, 22, 58, 752, 48.00, 92.00, left
187788, 21, 58, 752, 48.00, 92.00, left
187997, 23, 59, 752, 48.00, 92.00, left
188206, 22, 58, 752, 48.00, 92.00, left
188415, 23, 59, 752, 48.00, 92.00, left
188624, 22, 58, 752, 48.00, 92.00, left
188833, 22, 58, 752, 48.00, 92.00, left
189042, 23, 58, 752, 48.00, 92.00, left
189251, 22, 59, 752, 48.00, 92.00, left
189462, 22, 58, 752, 48.00, 92.00, left
189671, 22, 59, 752, 48.00, 92.00, left
189880, 23, 58, 752, 48.00, 92.00, left
190089, 22, 58, 752, 48.00, 92.00, left
190298, 23, 58, 752, 48.00, 92.00, left
190507, 22, 58, 752, 48.00, 92.00, left
190716, 22, 58, 753, 48.00, 92.00, left
190925, 23, 58, 752, 48.00, 92.00, left
191134, 22, 59, 752, 48.00, 92.00, left
191343, 23, 58, 751, 48.00, 92.00, left
191552, 23, 59, 752, 48.00, 92.00, left
191761, 23, 58, 752, 48.00, 92.00, left
191970, 23, 58, 752, 48.00, 92.00, left
192181, 23, 58, 752, 48.00, 92.00, left
192390, 22, 58, 752, 48.00, 92.00, left
192599, 23, 58, 751, 48.00, 92.00, left
192808, 22, 58, 752, 48.00, 92.00, left
193017, 22, 58, 752, 48.00, 92.00, left
193226, 23, 58, 752, 48.00, 92.00, left
193435, 22, 59, 752, 48.00, 92.00, left
193644, 23, 58, 752, 48.00, 92.00, left
193853, 23, 58, 752, 48.00, 92.00, left
194062, 22, 58, 752, 48.00, 92.00, left
194271, 22, 58, 752, 48.00, 92.00, left
194480, 24, 58, 752, 48.00, 92.00, left
194691, 23, 59, 752, 48.00, 92.00, left
194900, 23, 58, 752, 48.00, 92.00, left
195109, 22, 58, 753, 48.00, 92.00, left
195318, 23, 58, 752, 48.00, 92.00, left
195527, 22, 58, 752, 48.00, 92.00, left
195736, 23, 58, 751, 48.00, 92.00, left
195945, 23, 58, 752, 48.00, 92.00, left
196154, 23, 58, 752, 48.00, 92.00, left
196363, 23, 58, 752, 48.00, 92.00, left
196572, 23, 59, 752, 48.00, 92.00, left
196781, 23, 58, 752, 48.00, 92.00, left
196990, 22, 59, 751, 48.00, 92.00, left
197199, 23, 58, 752, 48.00, 92.00, left
197410, 23, 59, 751, 48.00, 92.00, left
197619, 23, 58, 752, 48.00, 92.00, left
197828, 22, 59, 752, 48.00, 92.00, left
198037, 23, 58, 752, 48.00, 92.00, left
198246, 23, 59, 752, 48.00, 92.00, left
198455, 23, 58, 752, 48.00, 92.00, left
198664, 23, 58, 752, 48.00, 92.00, left
198873, 23, 59, 752, 48.00, 92.00, left
199082, 23, 58, 752, 48.00, 92.00, left
199291, 23, 59, 752, 48.00, 92.00, left
199500, 23, 58, 752, 48.00, 92.00, left
199709, 23, 59, 752, 48.00, 92.00, left
199920, 23, 58, 752, 48.00, 92.00, left
200129, 23, 59, 753, 48.00, 92.00, left
200338, 23, 58, 752, 48.00, 92.00, left
200547, 22, 58, 752, 48.00, 92.00, left
200756, 23, 58, 752, 48.00, 92.00, left
200965, 23, 58, 752, 48.00, 92.00, left
201174, 23, 58, 752, 48.00, 92.00, left
201383, 23, 58, 752, 48.00, 92.00, left
201592, 23, 58, 752, 48.00, 92.00, left
201801, 23, 58, 752, 48.00, 92.00, left
202010, 23, 59, 752, 48.00, 92.00, left
202219, 23, 58, 752, 48.00, 92.00, left
202428, 23, 59, 751, 48.00, 92.00, left
202639, 23, 58, 751, 48.00, 92.00, left
202848, 23, 58, 752, 48.00, 92.00, left
203057, 23, 58, 753, 48.00, 92.00, left
203266, 23, 59, 752, 48.00, 92.00, left
203475, 23, 58, 752, 48.00, 92.00, left
203684, 23, 58, 752, 48.00, 92.00, left
203893, 23, 59, 753, 48.00, 92.00, left
204102, 22, 58, 752, 48.00, 92.00, left
204311, 23, 59, 752, 48.00, 92.00, left
204520, 23, 58, 752, 48.00, 92.00, left
204729, 22, 58, 752, 48.00, 92.00, left
204938, 23, 58, 752, 48.00, 92.00, left
205149, 23, 59, 753, 48.00, 92.00, left
205358, 23, 58, 752, 48.00, 92.00, left
205567, 23, 59, 752, 48.00, 92.00, left
205776, 24, 58, 752, 48.00, 92.00, left
205985, 23, 58, 752, 48.00, 92.00, left
206194, 23, 59, 753, 48.00, 92.00, left
206403, 23, 58, 752, 48.00, 92.00, left
206612, 23, 58, 752, 48.00, 92.00, left
206821, 23, 58, 752, 48.00, 92.00, left
207030, 23, 59, 752, 48.00, 92.00, left
207239, 23, 58, 752, 48.00, 92.00, left
207448, 23, 59, 753, 48.00, 92.00, left
207657, 23, 58, 752, 48.00, 92.00, left
207868, 23, 58, 752, 48.00, 92.00, left
208077, 23, 58, 752, 48.00, 92.00, left
208286, 23, 59, 753, 48.00, 92.00, left
208495, 23, 58, 752, 48.00, 92.00, left
208704, 23, 58, 752, 48.00, 92.00, left
208913, 23, 58, 752, 48.00, 92.00, left
209122, 23, 58, 752, 48.00, 92.00, left
209331, 23, 58, 752, 48.00, 92.00, left
209540, 23, 58, 753, 48.00, 92.00, left
209749, 23, 59, 752, 48.00, 92.00, left
209958, 23, 58, 752, 48.00, 92.00, left
210167, 23, 59, 752, 48.00, 92.00, left
210378, 23, 58, 753, 48.00, 92.00, left
210587, 23, 59, 753, 48.00, 92.00, left
210796, 24, 58, 752, 48.00, 92.00, left
211005, 23, 58, 752, 48.00, 92.00, left
211214, 24, 58, 753, 48.00, 92.00, left
211423, 23, 59, 753, 48.00, 92.00, left
211632, 24, 58, 752, 48.00, 92.00, left
211841, 23, 58, 752, 48.00, 92.00, left
212050, 23, 59, 753, 48.00, 92.00, left
212259, 23, 58, 753, 48.00, 92.00, left
212468, 23, 59, 752, 48.00, 92.00, left
212677, 23, 58, 752, 48.00, 92.00, left
212886, 23, 59, 753, 48.00, 92.00, left
213097, 23, 58, 752, 48.00, 92.00, left
213306, 23, 59, 753, 48.00, 92.00, left
213515, 24, 58, 753, 48.00, 92.00, left
213724, 23, 58, 753, 48.00, 92.00, left
213933, 24, 58, 752, 48.00, 92.00, left
214142, 23, 59, 752, 48.00, 92.00, left
214351, 23, 58, 752, 48.00, 92.00, left
214560, 23, 58, 752, 48.00, 92.00, left
214769, 24, 59, 753, 48.00, 92.00, left
214978, 24, 58, 753, 48.00, 92.00, left
215187, 23, 59, 753, 48.00, 92.00, left
215396, 24, 58, 752, 48.00, 92.00, left
215607, 23, 58, 752, 48.00, 92.00, left
215816, 23, 58, 753, 48.00, 92.00, left
216025, 23, 59, 752, 48.00, 92.00, left
216234, 23, 58, 752, 48.00, 92.00, left
216443, 23, 59, 753, 48.00, 92.00, left
216652, 23, 58, 753, 48.00, 92.00, left
216861, 23, 58, 752, 48.00, 92.00, left
217070, 24, 58, 752, 48.00, 92.00, left
217279, 23, 58, 752, 48.00, 92.00, left
217488, 23, 58, 752, 48.00, 92.00, left
217697, 23, 58, 752, 48.00, 92.00, left
217906, 23, 59, 752, 48.00, 92.00, left
218115, 24, 58, 752, 48.00, 92.00, left
218326, 23, 59, 752, 48.00, 92.00, left
218535, 23, 58, 753, 48.00, 92.00, left
218744, 24, 59, 752, 48.00, 92.00, left
218953, 24, 58, 752, 48.00, 92.00, left
219162, 23, 59, 752, 48.00, 92.00, left
219371, 24, 58, 752, 48.00, 92.00, left
219580, 23, 59, 753, 48.00, 92.00, left
219789, 23, 58, 752, 48.00, 92.00, left
219998, 24, 58, 753, 48.00, 92.00, left
220207, 24, 59, 752, 48.00, 92.00, left
220416, 23, 58, 752, 48.00, 92.00, left
220625, 23, 59, 752, 48.00, 92.00, left
220836, 24, 58, 752, 48.00, 92.00, left
221045, 23, 59, 753, 48.00, 92.00, left
221254, 24, 58, 752, 48.00, 92.00, left
221463, 23, 59, 752, 48.00, 92.00, left
221672, 24, 58, 752, 48.00, 92.00, left
221881, 23, 58, 753, 48.00, 92.00, left
222090, 24, 58, 752, 48.00, 92.00, left
222299, 23, 59, 752, 48.00, 92.00, left
222508, 24, 58, 753, 48.00, 92.00, left
222717, 23, 58, 752, 48.00, 92.00, left
222926, 24, 59, 753, 48.00, 92.00, left
223135, 24, 58, 752, 48.00, 92.00, left
223344, 23, 59, 752, 48.00, 92.00, left
223555, 24, 58, 752, 48.00, 92.00, left
223764, 24, 59, 752, 48.00, 92.00, left
223973, 24, 58, 753, 48.00, 92.00, left
224182, 24, 59, 753, 48.00, 92.00, left
224391, 23, 58, 752, 48.00, 92.00, left
224600, 23, 59, 752, 48.00, 92.00, left
224809, 24, 59, 753, 48.00, 92.00, left
225018, 23, 58, 752, 48.00, 92.00, left
225227, 24, 59, 753, 48.00, 92.00, left
225436, 24, 59, 752, 48.00, 92.00, left
225645, 23, 58, 753, 48.00, 92.00, left
225854, 24, 58, 753, 48.00, 92.00, left
226065, 23, 59, 752, 48.00, 92.00, left
226274, 24, 58, 753, 48.00, 92.00, left
226483, 23, 59, 753, 48.00, 92.00, left
226692, 24, 58, 753, 48.00, 92.00, left
226901, 23, 59, 752, 48.00, 92.00, left
227110, 24, 58, 752, 48.00, 92.00, left
227319, 24, 59, 753, 48.00, 92.00, left
227528, 24, 58, 753, 48.00, 92.00, left
227737, 24, 58, 753, 48.00, 92.00, left
227946, 24, 59, 752, 48.00, 92.00, left
228155, 24, 58, 752, 48.00, 92.00, left
